Location Code,Real Property Asset Name,Installation Name,Owned or Leased,GSA Region,Street Address,City,State,Zip Code,Latitude,Longitude,Building Rentable Square Feet,Available Square Feet,Construction Date,Congressional District,Congressional District Representative Name,Building Status,Real Property Asset Type,31-07-2025,Estimated Asset Value (USD),Missing Valuation
IN1917,1 INDIANA SQUARE,,L,5,1 INDIANA SQ,INDIANAPOLIS,IN,46204,39.7706242,-86.156051,13711.0,,2000.0,1807,Andre Carson,Active,BUILDING,344028.6453,4716976755.7083,False
NM0577,USBS SANTA TERESA FMCSA CANOPY,USBS SANTA TERESA,F,7,170 PETE V DOMENICI HWY,PLACITAS,NM,88008,31.785619,-106.68027,7560.0,,2016.0,3502,Gabe Vasquez,Active,BUILDING,310913.3436,2350504877.616,False
MD0718,FRC BLDG 132 STORAGE,WHITE OAK FED RS CENTER,F,11,10903 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20993,39.0183637,-76.983473,38000.0,,1974.0,2408,Jamie Raskin,Active,BUILDING,,,True
WI0016,EAU CLAIRE WI FED BLDG & US CTHSE,,F,5,500 S BARSTOW ST,EAU CLAIRE,WI,54701,44.80897,-91.497691,27482.1,,1909.0,5503,Derrick Van Orden,Active,BUILDING,354656.7667,9746712728.126068,False
OK1278,OSAGE AGENCY PARK,,L,7,813 GRANDVIEW AVE,PAWHUSKA,OK,74056,36.666759,-96.339623,11217.0,,2000.0,4003,Frank Lucas,Active,BUILDING,105763.6591,1186350964.1247,False
CA8435,110 WEST A STREET,,L,9,110 W A ST,SAN DIEGO,CA,92101,32.719374,-117.1642995,55927.0,,2000.0,650,Scott Peters,Active,BUILDING,759422.8681,42472242744.2287,False
TX2796,THE OFFICES AT FOREST HILLS,,L,7,2005 NE GREEN OAKS BLVD,ARLINGTON,TX,76006,32.7776735,-97.074765,8400.0,,2001.0,4825,Roger Williams,Active,BUILDING,384749.5583,3231896289.72,False
CA6389,26722 PLAZA DRIVE,,L,9,26722 PLAZA,MISSION VIEJO,CA,92691,33.56483,-117.66407,5477.0,,1987.0,640,Young Kim,Active,BUILDING,1203345.261,6590721994.497,False
TX0983,USBS YSLETA EL PASO NII BLDG,USBS YSLETA EL PASO,F,7,797 S ZARAGOZA RD,EL PASO,TX,79907,31.675136,-106.33551,4801.44,,2009.0,4816,Veronica Escobar,Active,BUILDING,173530.6505,833197006.5367199,False
ID4835,POCATELLO SSA BUILDING,,L,10,861 JEFFERSON AVE,POCATELLO,ID,83201,42.8904779,-112.44201,8140.0,,2000.0,1602,Michael Simpson,Active,BUILDING,334542.841,2723178725.7400002,False
WI1686,SHERWOOD HEIGHTS OFFICE BLDG,,L,5,1701 W KNAPP ST,RICE LAKE,WI,54868,45.5096468,-91.75855,5770.0,,2002.0,5507,Thomas Tiffany,Active,BUILDING,281656.4684,1625157822.668,False
IA1443,317 WASHINGTON STREET,,L,6,317 WASHINGTON ST,DECORAH,IA,52101,43.3020945,-91.785944,2990.0,,2000.0,1902,Ashley Hinson,Active,BUILDING,329174.7617,984232537.4829999,False
NE1460,1000 N 90TH,,L,6,1000 N 90TH ST,OMAHA,NE,68114,41.27006,-96.053221,16644.6,,2000.0,3102,Don Bacon,Active,BUILDING,310166.4064,5162595767.965439,False
IN1588,MUNCIE IN FEDERAL BUILDING,,L,5,225 N HIGH ST,MUNCIE,IN,47305,40.19528,-85.387941,4048.0,,2000.0,1805,Victoria Spartz,Active,BUILDING,77028.94243,311813158.95664,False
OH2401,NEW PHILADELPHIA OH MONROE CENTER,,L,5,1260 MONROE ST NW,NEW PHILADELPHIA,OH,44663,40.50642,-81.457661,5612.0,,1974.0,3906,Bill Johnson,Active,BUILDING,201356.9327,1130015106.3124,False
KS1575,MANHATTAN REGIONAL AIRPORT,,L,6,5500 SKYWAY DR,MANHATTAN,KS,66502,39.1352577,-96.667618,1068.0,,2000.0,2001,Tracey Mann,Active,BUILDING,255293.0977,272653028.34360003,False
NY7185,140 HUGENOT,,L,2,140 HUGUENOT ST,NEW ROCHELLE,NY,10801,40.91306,-73.778871,11389.0,,2000.0,3616,Jamaal Bowman,Active,BUILDING,761943.317,8677772437.313,False
AK3378,WESTFLIGHT BUILDING,,L,10,1621 TONGASS AVE,KETCHIKAN,AK,99901,55.3470283,-131.66402,2875.0,,2000.0,200,Mary Peltola,Active,BUILDING,393545.4546,1131443181.975,False
ME0663,"LPOE USDA INSPECTION, HOULTON","LPOE, Houlton",F,1,27 CUSTOMS LOOP,HOULTON,ME,4730,46.1597,-67.896245,5042.22,,1985.0,2302,Jared Golden,Active,BUILDING,159806.6398,805780235.3323561,False
WA7934,1855 BARKLEY BOULEVARD,,L,10,1855 BARKLEY BLVD,BELLINGHAM,WA,98226,48.7722002,-122.4498,12942.0,,2008.0,5302,Rick Larsen,Active,BUILDING,657002.0013,8502919900.8246,False
ID4315,U. S. FED. BLDG & COURTHOUSE,,L,10,801 E SHERMAN ST,POCATELLO,ID,83201,42.8736532,-112.44728,43162.0,,2000.0,1602,Michael Simpson,Active,BUILDING,334542.841,14439538103.242,False
VA0359,TWO STERLING PARK,,L,11,22455 DAVIS DR,STERLING,VA,20164,38.99476,-77.423001,5853.0,,2000.0,5110,Jennifer Wexton,Active,BUILDING,592091.5137,3465511629.6861,False
NM0511,ALBUQUERQUE WAREHOUSE DEPOT,GSA ALBUQUERQUE ANNX,F,7,1600 12TH ST NW,ALBUQUERQUE,NM,87104,35.103789,-106.65657,76681.89,,1961.0,3501,Melanie Stansbury,Active,BUILDING,352824.3651,27055239153.918037,False
TX0329,USBS J&L LAREDO GUARD BOOTH,USBS J&L LAREDO,F,7,TERMINATION I-35,LAREDO,TX,78040,27.501931,-99.502418,36.18,,1982.0,4828,Henry Cuellar,Active,BUILDING,132092.214,4779096.30252,False
DC0686,UNITED INDUSTRIAL WAREHOUSE,,L,11,3155 V ST NE,WASHINGTON,DC,20018,38.91833,-76.962611,17500.0,,1952.0,1198,Eleanor Norton,Active,BUILDING,569343.8538,9963517441.5,False
DC0426,1401 CITY CENTER,,L,11,1401 H ST NW,WASHINGTON,DC,20005,38.90054,-77.032531,52480.0,,2000.0,1198,Eleanor Norton,Active,BUILDING,514259.7402,26988351165.696,False
MS1234,CONCOURSE OFFICE PARK,,L,4,14116 CUSTOMS BLVD,GULFPORT,MS,39503,30.415923,-89.07396,5799.0,,2000.0,2804,Mike Ezell,Active,BUILDING,223018.9944,1293287148.5256,False
NC2611,CHARLOTTE EAST OFFICE COMMUNIT,,L,4,5701 EXECUTIVE CENTER DR,CHARLOTTE,NC,28212,35.20065,-80.743831,24524.0,,2008.0,3714,Jeff Jackson,Active,BUILDING,322869.1436,7918042877.6464,False
TX2584,1711 W HENDERSON STREET,,L,7,1711 W HENDERSON ST,CLEBURNE,TX,76033,32.33379,-97.424461,8896.0,,2000.0,4825,Roger Williams,Active,BUILDING,274323.3404,2440380436.1984,False
OH2198,775 TAYLOR ROAD,,L,5,775 TAYLOR RD,GAHANNA,OH,43230,40.00244,-82.854931,24466.0,,2000.0,3903,Joyce Beatty,Active,BUILDING,345613.9454,8455790788.156401,False
CT3448,15 THAMES STREET (2D & 3D FLOORS),,L,1,15 THAMES ST,GROTON,CT,6340,41.36261,-72.083502,4757.0,,2000.0,902,Joe Courtney,Active,BUILDING,372755.7457,1773199082.2949002,False
SC2171,MEYBOHM OFFICE BUILDING,,L,4,592 W MARTINTOWN RD,NORTH AUGUSTA,SC,29841,33.514396,-81.978755,2208.0,,2000.0,4502,Joe Wilson,Active,BUILDING,220512.5865,486891790.992,False
NC2412,THE GROVE,,L,4,8605 CLIFF CAMERON DR,CHARLOTTE,NC,28269,35.3218943,-80.780188,25560.0,,2000.0,3712,Alma Adams,Active,BUILDING,365059.5076,9330921014.256,False
KS1631,10749 WEST 84TH TERRACE,,L,6,10749 W 84TH TER,LENEXA,KS,66214,38.9757519,-94.710038,59690.0,,2000.0,2003,Sharice Davids,Active,BUILDING,379081.8682,22627396712.858,False
LA1393,3401 N BLVD,,L,7,3401 N BLVD,ALEXANDRIA,LA,71301,31.2527637,-92.4756,15595.0,,2000.0,2205,Julia Letlow,Active,BUILDING,101044.7266,1575792511.327,False
TX0536,USBS LOS TOMATES BROWNSVILLE SOUTHBOUND CANOPY,USBS LOS TOMATES BROWNSVILLE,F,7,3300 S. EXPRESSWAY 77/83,BROWNSVILLE,TX,78521,25.890343,-97.477435,7300.59,,1996.0,4834,Vicente Gonzalez,Active,STRUCTURE,167400.7779,1222124445.1289608,False
FL1059,FLAMINGO MARKET PLACE,,L,4,12249 PEMBROKE RD,PEMBROKE PINES,FL,33025,25.993318,-80.309516,16184.0,,2000.0,1225,Debbie Wasserman Schultz,Active,BUILDING,401723.0875,6501486448.1,False
OH2463,"BUCKINGHAM, DOOLITTLE & BURROUGHS, LLP",,L,5,4518 FULTON DR NW,CANTON,OH,44718,40.84192,-81.434231,7189.0,,2000.0,3913,Emilia Sykes,Active,BUILDING,364106.0476,2617558376.1964,False
DC0852,GREENHOOT/COHEN BLDG.,,L,11,1722 I ST NW,WASHINGTON,DC,20006,38.901,-77.040851,169201.0,,2000.0,1198,Eleanor Norton,Active,BUILDING,243245.3048,41157348817.464806,False
CT0013,WILLIAM R. COTTER FB,,F,1,135 HIGH ST,HARTFORD,CT,6103,41.76972,-72.680101,155989.46,,1933.0,901,John Larson,Active,BUILDING,178045.0619,27773153061.44757,False
CA6510,1059 FIRST STREET,,L,9,1059 1ST ST,GILROY,CA,95020,37.01428,-121.59221,5743.0,,1980.0,618,Zoe Lofgren,Active,BUILDING,1069948.486,6144714155.098001,False
NJ4541,WICK PLAZA I,,L,2,100 DEY PL,EDISON,NJ,8817,40.5076822,-74.393995,27604.0,,2000.0,3406,Frank Pallone,Active,BUILDING,554155.8088,15296916946.1152,False
ME4167,TOWER A,,L,1,100 MIDDLE STREET PLAZA,PORTLAND,ME,4101,43.6617909,-70.258627,29302.0,,2000.0,2301,Chellie Pingree,Active,BUILDING,659121.1369,19313567553.4438,False
MD1127,GATEWAY TOWER ROCKVILLE R3,,L,3,315 N WASHINGTON ST,ROCKVILLE,MD,20850,39.0891307,-77.153633,25050.0,,2000.0,2408,Jamie Raskin,Active,BUILDING,697844.6285,17481007943.925,False
TX0191,WICHITA FALLS USPO/COURTHOUSE,,L,7,1000 LAMAR ST,WICHITA FALLS,TX,76301,33.90862,-98.491551,14777.0,,1933.0,4813,Ronny Jackson,Active,BUILDING,83118.60783,1228243667.90391,False
IN0534,BLDG 40 GSA FED CTR,JEFFERSONVILLE CTR,F,5,1201 E 10TH ST,JEFFERSONVILLE,IN,47130,38.2863194,-85.732535,15764.51,,1941.0,1809,Erin Houchin,Active,BUILDING,252650.7052,3982914568.632452,False
WV0286,113 VIRGINIA STREET,,L,3,113 VIRGINIA ST E,CHARLESTON,WV,25301,38.35411,-81.642271,18095.0,,2000.0,5401,Carol Miller,Active,BUILDING,183012.547,3311612037.9649997,False
OH2375,CINCINNATI OH 525 VINE STREET,,L,5,525 VINE ST,CINCINNATI,OH,45202,39.10186,-84.514031,3675.0,,2008.0,3901,Greg Landsman,Active,BUILDING,396932.4529,1458726764.4074998,False
OK1494,GOVERNMENT SERVICES BUILDING,,L,7,2015 LONNIE ABBOTT BLVD,ADA,OK,74820,34.7916444,-96.645137,6457.0,,2000.0,4004,Tom Cole,Active,BUILDING,179575.3828,1159518246.7396,False
GA0036,J. ROY ROWLAND FED. COURTHOUSE,,F,4,100 N FRANKLIN ST,DUBLIN,GA,31021,32.5409114,-82.90334,23890.55,,1937.0,1312,Rick Allen,Active,BUILDING,190473.2152,4550509871.39636,False
CA8537,ONE WESTLAKE,,L,9,1 BAXTER WAY,THOUSAND OAKS,CA,91362,34.156305,-118.819737,21474.0,,2024.0,626,Julia Brownley,Active,BUILDING,1199379.146,25755467781.204,False
IL1921,175 JACKSON LLC,,L,5,175 W JACKSON BLVD,CHICAGO,IL,60604,41.87774,-87.633211,132703.0,,2000.0,1707,Danny Davis,Active,BUILDING,303145.5919,40228329481.9057,False
NY0626,INSPECTION BUILDING-MOOERS,MOOERS LPOE,F,2,1511 HEMMINGFORD RD,MOOERS,NY,12958,45.003474,-73.602027,4922.99,,1932.0,3621,Elise Stefanik,Active,BUILDING,181206.3271,892076936.250029,False
NC1283,VILLAGE MEDICAL PLAZA,,L,4,3401 VILLAGE DR,FAYETTEVILLE,NC,28304,35.02953,-78.933555,12452.0,,2000.0,3707,David Rouzer,Active,BUILDING,199417.2219,2483143247.0988,False
MN1721,FIRST NATIONAL BANK BLDG.,,L,5,332 MINNESOTA ST,ST. PAUL,MN,55101,44.94671,-93.091071,122725.28,,2000.0,2704,Betty McCollum,Active,BUILDING,186853.219,22931613620.676323,False
CA7262,IONIAN PLAZA,,L,9,42225 10TH ST W,LANCASTER,CA,93534,34.64993,-118.14835,15846.0,,2000.0,627,Mike Garcia,Active,BUILDING,425327.8287,6739744773.5802,False
TN2068,5350 POPLAR AVENUE BUILDING,,L,4,5350 POPLAR AVE,MEMPHIS,TN,38119,35.10809,-89.882871,12376.0,,2000.0,4708,David Kustoff,Active,BUILDING,294922.7472,3649963919.3472,False
FL3284,MCCRORY BUILDING,,L,4,109 N 2ND ST,FORT PIERCE,FL,34950,27.44786,-80.324221,2477.0,,1960.0,1221,Brian Mast,Active,BUILDING,197069.0253,488139975.6681,False
SC0013,"MATTHEW J. PERRY, JR. PARKING",,F,4,1100 RICHLAND ST,COLUMBIA,SC,29201,34.0101057,-81.039266,11505.6,,2002.0,4506,James Clyburn,Active,STRUCTURE,235544.104,2710076242.9824,False
KY3004,LEE TERMINAL,,L,4,620 TERMINAL DR,LOUISVILLE,KY,40209,38.1860428,-85.742949,7810.0,,2000.0,2103,Morgan McGarvey,Active,BUILDING,119171.2047,930727108.707,False
WI0350,ROBERT W. KASTENMEIER UNITED STATES COURTHOUSE,,F,5,120 N HENRY ST,MADISON,WI,53703,43.0736,-89.388911,68470.48,,1984.0,5502,Mark Pocan,Active,BUILDING,437620.919,29964114381.97112,False
MO2048,11224 HOLMES,,L,6,11224 HOLMES RD,KANSAS CITY,MO,64131,38.92239,-94.584384,63027.0,,2000.0,2905,Emanuel Cleaver,Active,BUILDING,254901.0152,16065646285.010399,False
KS1559,EPA SCIENCE & TECH CENTER,,L,6,300 MINNESOTA AVE,KANSAS CITY,KS,66101,39.1156067,-94.616087,55833.0,,2000.0,2002,Jake LaTurner,Active,BUILDING,125155.1675,6987788467.0275,False
TX2580,1934 FM 1432,,L,7,1934 FM 1432,VICTORIA,TX,77905,28.6943435,-96.958914,1717.0,,2000.0,4827,Michael Cloud,Active,BUILDING,262312.9268,450391295.31560004,False
OH2388,PIQUA OH SOCIAL SECURITY ADMINISTRATION,,L,5,277 LOONEY RD,PIQUA,OH,45356,40.148082,-84.216726,9634.0,,2009.0,3915,Mike Carey,Active,BUILDING,176684.4963,1702178437.3542,False
TX0744,USBS WORLD TRADE LAREDO EXIT BOOTH 2,USBS WORLD TRADE LAREDO,F,7,715 BOB BULLOCK LOOP,LAREDO,TX,78043,27.604017,-99.531822,22.61,,2000.0,4828,Henry Cuellar,Active,BUILDING,177009.1094,4002175.9635339994,False
NY7531,AFCO AIR CARGO FACILITY,,L,2,44 KELLY RD,LATHAM,NY,12110,42.7596401,-73.799474,5000.0,,2000.0,3620,Paul Tonko,Active,BUILDING,398184.1156,1990920578.0,False
CA7747,2500 FONTAINE ROAD,,L,9,2500 FONTAINE RD,SAN JOSE,CA,95121,37.31755,-121.82894,13212.0,,2000.0,616,Anna Eshoo,Active,BUILDING,1232210.144,16279960422.528002,False
TX0989,G MAHON PO/CTHSE MAINT GARAGE,G MAHON POST OFFICE / COURTHOUSE,F,7,200 E WALL ST,MIDLAND,TX,79701,31.997377,-102.0721,6556.41,,1974.0,4811,August Pfluger,Active,BUILDING,215341.7414,1411868746.732374,False
IA1465,NORTHWEST BANK BLDG DOWNTOWN,,L,6,101 W 2ND ST,DAVENPORT,IA,52801,41.52118,-90.574421,16827.0,,2000.0,1901,Mariannette Miller-Meeks,Active,BUILDING,,,True
CO1902,SSA BUILDING - LITTLETON,,L,8,SOUTHPARK LN,LITTLETON,CO,80120,39.57161,-105.007,12064.0,,2001.0,806,Jason Crow,Active,BUILDING,616389.1657,7436118895.0048,False
CA7934,WATERFRONT WAREHOUSE,,L,9,445 W WEBER AVE,STOCKTON,CA,95203,37.95262,-121.29714,972.0,,2008.0,609,Josh Harder,Active,BUILDING,355196.743,345251234.19600004,False
WA7997,BELLWETHER BLDG.,,L,10,19 BELLWETHER WAY,BELLINGHAM,WA,98225,48.7551977,-122.49643,5433.0,,2011.0,5302,Rick Larsen,Active,BUILDING,676209.3411,3673845350.1962996,False
DC0003,JAMES L. WHITTEN FB,,F,11,1400 INDEPENDENCE AVE SW,WASHINGTON,DC,20250,38.8881961,-77.0299574,390396.77,,1908.0,1198,Eleanor Norton,Active,BUILDING,,,True
NY7711,3901 GENESEE ST,,L,2,3901 GENESEE ST,BUFFALO,NY,14225,42.929172,-78.741018,5382.0,,2000.0,3626,Brian Higgins,Active,BUILDING,234360.2571,1261326903.7122,False
PA0912,110 RADNOR ROAD,,L,3,110 RADNOR RD,STATE COLLEGE,PA,16801,40.7856042,-77.820878,6700.0,,2000.0,4215,Glenn Thompson,Active,BUILDING,411797.4785,2759043105.9500003,False
MO0147,RUSH HUDSON LIMBAUGH SR. U.S. COURTHOUSE,,F,6,555 INDEPENDENCE ST,CAPE GIRARDEAU,MO,63703,37.30328,-89.524901,138551.69,,2008.0,2908,Jason Smith,Active,BUILDING,120454.415,16689162766.21135,False
AZ8399,325 W. 19TH STREET,,L,9,325 W 19TH ST,YUMA,AZ,85364,32.69265,-114.62316,8429.0,,2013.0,407,Raul Grijalva,Active,BUILDING,264252.8169,2227386993.6500998,False
LA1395,SHREVEPORT SOCIAL SECURITY OFFICE,,L,7,1240 S POINTE PKWY,SHREVEPORT,LA,71105,32.484483,-93.701102,17900.0,,2000.0,2204,Mike Johnson,Active,BUILDING,200328.5269,3585880631.5099998,False
CO2157,ONE CENTRAL PARK- DENVER,,L,8,4624 CENTRAL PARK BLVD,DENVER,CO,80238,39.76487,-104.89,15564.0,,2000.0,801,Diana DeGette,Active,BUILDING,771425.7175,12006469867.17,False
OH2204,ATHENS MALL,,L,5,743 E STATE ST,ATHENS,OH,45701,39.3372219,-82.073395,5750.0,,2000.0,3912,Troy Balderson,Active,BUILDING,243553.4848,1400432537.6000001,False
OR6605,JAGER PROFESSIONAL CENTER,,L,10,116 S MAIN ST,PENDLETON,OR,97801,45.673348,-118.78756,3236.0,,2000.0,4102,Cliff Bentz,Active,BUILDING,296695.6964,960107273.5504,False
MS2244,SSA GRENADA BLDG,,L,4,2383 SUNSET DR,GRENADA,MS,38901,33.78517,-89.854071,8946.0,,2010.0,2802,Bennie Thompson,Active,BUILDING,136629.1724,1222284576.2904,False
MN0091,"TRUCK INSPCTION BLDG, BORDER STATION",GRAND PORTAGE LPOE,F,5,U.S. HIGHWAY 61,GRAND PORTAGE,MN,55605,47.8769008,-89.863337,1831.87,,1972.0,2708,Pete Stauber,Active,BUILDING,,,True
TX2230,PALACIOUS CERDA BLDG,,L,7,220 W HILLSIDE RD,LAREDO,TX,78041,27.547623,-99.493911,2645.0,,2000.0,4828,Henry Cuellar,Active,BUILDING,241877.2098,639765219.921,False
ME0752,"LPOE GARAGE, ORIENT","LPOE, Orient",F,1,US ROUTE 1,ORIENT,ME,4471,45.8928364,-67.846827,388.94,,1937.0,2302,Jared Golden,Active,BUILDING,186965.6915,72718436.05201,False
GA2489,PEACHTREE 25TH BUILDING,,L,4,1718 PEACHTREE ST NW,ATLANTA,GA,30309,33.8010175,-84.392774,41287.0,,2000.0,1305,Nikema Williams,Active,BUILDING,405108.5902,16725718363.587399,False
FL3220,FT. MYERS FBI BUILDING,,L,4,12481 GATEWAY BLVD,FORT MYERS,FL,33913,26.56251,-81.751611,16018.0,,2008.0,1219,Byron Donalds,Active,BUILDING,453072.1021,7257308931.4378,False
TN2321,62 DOMINION DRIVE,,L,4,62 DOMINION DR,JACKSON,TN,38305,35.6605517,-88.885079,5153.0,,2000.0,4708,David Kustoff,Active,BUILDING,279979.9487,1442736675.6511002,False
TX0747,USBS WORLD TRADE LAREDO HAZ MAT CONTAINMENT CANOPY,USBS WORLD TRADE LAREDO,F,7,715 BOB BULLOCK LOOP,LAREDO,TX,78043,27.503111,-99.447895,3382.0,,2016.0,4828,Henry Cuellar,Active,BUILDING,177009.1094,598644807.9907999,False
VT0851,"LPOE, WEST BERKSHIRE","LPOE, West Berkshire",F,1,STATE ROUTE 118,WEST BERKSHIRE,VT,5457,44.9701182,-72.910318,6588.89,,1935.0,5000,Becca Balint,Active,BUILDING,340667.2635,2244619125.802515,False
NJ4622,THE LYRIC,,L,2,79 HUDSON ST,HOBOKEN,NJ,7030,40.73623,-74.029741,9243.0,,2000.0,3408,Robert Menendez,Active,BUILDING,813885.7482,7522745970.6126,False
MO2074,3705 MISSOURI BOULEVARD,,L,6,3705 MISSOURI BLVD,JEFFERSON CITY,MO,65109,38.5807321,-92.255922,2756.0,,1989.0,2903,Blaine Luetkemeyer,Active,BUILDING,269195.862,741903795.672,False
OH2255,MORAINE OH MORAINE BUSINESS CENTER,,L,5,2478 & 2488 WEST DOROTHY LANE,MORAINE,OH,45439,39.7078679,-84.216764,326000.0,,2000.0,3910,Michael Turner,Active,BUILDING,170452.2563,55567435553.8,False
TX2993,BEAUMONT TOWER,,L,7,2625 CALDER AVE,BEAUMONT,TX,77702,30.085638,-94.127865,6925.0,,2021.0,4836,Brian Babin,Active,BUILDING,144803.9072,1002767057.3599999,False
MD0480,5 PARK CENTER COURT,,L,3,5 PARK CENTER CT,OWINGS MILLS,MD,21117,39.3987,-76.754121,8732.0,,1996.0,2402,C. Ruppersberger,Active,BUILDING,389522.9065,3401314019.558,False
NY7516,ALMA CORPORATE PLAZA,,L,2,31-10 37TH STREET,LONG ISLAND CITY,NY,11101,40.754888,-73.93094,10094.0,,1954.0,3607,Nydia Velazquez,Active,BUILDING,1116403.208,11268973981.552002,False
TX1739,MILITARY ENTRANCE PROCESS STA TX1739,,L,7,1100 S FILLMORE ST,AMARILLO,TX,79101,35.201889,-101.83584,18631.0,,2000.0,4813,Ronny Jackson,Active,BUILDING,105884.9685,1972742848.1235,False
ND1343,DEVILS LAKE MUNICIPAL AIRPORT,,L,8,106 NATIONAL GUARD STREET NW,DEVILS LAKE,ND,58301,48.1099,-98.8734,547.0,,2005.0,3800,Kelly Armstrong,Active,BUILDING,242588.9756,132696169.6532,False
VA3002,509 RESOURCE ROW,,L,3,509 RESOURCE ROW,CHESAPEAKE,VA,23320,36.73194,-76.221861,131463.0,,2000.0,5102,Jennifer Kiggans,Active,BUILDING,383606.5009,50430061427.816696,False
TX2239,SAN MARCOS PLACE,,L,7,900 BUGG LN,SAN MARCOS,TX,78666,29.88047,-97.920761,5560.0,,2000.0,4835,Greg Casar,Active,BUILDING,323364.9826,1797909303.256,False
CA8322,SUMMIT BUILDING B,,L,9,10775 PIONEER TRL,TRUCKEE,CA,96161,39.335,-120.18084,4105.0,,2003.0,603,Kevin Kiley,Active,BUILDING,1022175.174,4196029089.27,False
MI3099,101 W. WASHINGTON ST,,L,5,101 W WASHINGTON ST,MARQUETTE,MI,49855,46.542996,-87.393389,5576.0,,2000.0,2601,Jack Bergman,Active,BUILDING,328446.3886,1831417062.8336,False
CO2188,ATF WAREHOUSE DENVER,,L,8,3480 N LISBON ST,AURORA,CO,80011,39.761811,-104.7456315,25812.0,,2000.0,806,Jason Crow,Active,BUILDING,418787.8839,10809752859.2268,False
GA1217,ONE GEORGIA CENTER,,L,4,600 W PEACHTREE ST NW,ATLANTA,GA,30308,33.77085,-84.387581,10655.0,,2000.0,1305,Nikema Williams,Active,BUILDING,340872.2924,3631994275.522,False
MA6016,100 INDEPENDENCE DRIVE,,L,1,100 INDEPENDENCE DR,HYANNIS,MA,2601,41.67391,-70.298801,6500.0,,2000.0,2509,William Keating,Active,BUILDING,564093.4254,3666607265.1,False
AZ0631,BDR PATL SECTOR HQRS,BRDR PTRL SECTOR,F,9,1970 W AJO WAY,TUCSON,AZ,85713,32.17857,-111.00699,6988.78,,1965.0,407,Raul Grijalva,Active,BUILDING,245703.0521,1717164576.455438,False
KY3083,303 CUBA ROAD BLDG,,L,4,1526 CUBA ROAD,MAYFIELD,KY,42066,36.72132,-88.6315,8930.0,,2006.0,2101,James Comer,Active,BUILDING,156684.0963,1399188979.959,False
FL1025,VBA FORT WALTON,,L,4,1046 MAR WALT DR,FORT WALTON BEACH,FL,32547,30.4549333,-86.636667,4640.0,,2000.0,1201,Matt Gaetz,Active,BUILDING,314971.5288,1461467893.632,False
WV0284,MERIDIAN COMMONS,,L,3,40 COMPASS PT,MARTINSBURG,WV,25404,39.487374,-77.961141,9000.0,,2009.0,5402,Alexander Mooney,Active,BUILDING,281710.4288,2535393859.2,False
TX0734,USBS WORLD TRADE LAREDO TRUCK WAITING AREA,USBS WORLD TRADE LAREDO,F,7,715 BOB BULLOCK LOOP,LAREDO,TX,78043,27.598068,-99.527915,1365.34,,2000.0,4828,Henry Cuellar,Active,BUILDING,177009.1094,241677617.42819595,False
CA7915,MCCLELLAN BUSINESS PARK,,L,9,5016 LUCE AVE,MCCLELLAN,CA,95652,38.6582793,-121.39002,8433.0,,2000.0,606,Ami Bera,Active,BUILDING,,,True
PA0655,U.S. STEEL TOWER,,L,3,600 GRANT ST,PITTSBURGH,PA,15219,40.44136,-79.994851,49874.0,,2000.0,4212,Summer Lee,Active,BUILDING,152586.6547,7610106816.507801,False
PA0904,MACQUARIE BUILDING,,L,3,100 S INDEPENDENCE MALL W,PHILADELPHIA,PA,19106,39.9491363,-75.150812,94747.0,,2000.0,4202,Brendan Boyle,Active,BUILDING,404756.3137,38349446454.1339,False
PA0952,215 PINE STREET,,L,3,215 PINE ST,HARRISBURG,PA,17101,40.26233,-76.884311,4376.0,,2000.0,4210,Scott Perry,Active,BUILDING,215017.7041,940917473.1416,False
MI2126,GOGEBIC-IRON COUNTY AIRPORT,,L,5,E5560 AIRPORT RD,IRONWOOD,MI,49938,46.520812,-90.136652,580.0,,2000.0,2601,Jack Bergman,Active,BUILDING,104918.0667,60852478.686,False
OR0501,TROUTDALE WAREHOUSE,TROUTDALE WAREHOUSE,F,10,202 NW GRAHAM RD,TROUTDALE,OR,97060,45.5518788,-122.3902,49916.68,,1945.0,4103,Earl Blumenauer,Active,BUILDING,487865.7724,24352639643.84363,False
CA0525,GUARD HOUSE NO 2,LAGUNA NIGUEL F CTR,F,9,24000 AVILA RD,LAGUNA NIGUEL,CA,92677,33.56298,-117.71127,67.81,,1971.0,649,Mike Levin,Active,BUILDING,1445314.044,98006745.32364,False
KS0085,SOCIAL SECURITY ADM - KCK,,F,6,850 NEBRASKA AVE,KANSAS CITY,KS,66101,39.11784,-94.631721,13814.85,,1972.0,2002,Jake LaTurner,Active,BUILDING,125155.1675,1728999865.737375,False
FL3403,"FBI MIAMI INTERNATIONAL AIRPORT, MIAMI, FL",,L,4,TERMINAL BUILDING 3000,MIAMI,FL,33122,25.771669,-80.146035,2488.0,,2000.0,1224,Frederica Wilson,Active,BUILDING,1563620.842,3890288654.896,False
ME4284,707 SABLE OAKS DRIVE,,L,1,707 SABLE OAKS DR,SOUTH PORTLAND,ME,4106,43.642089,-70.340207,5316.0,,2000.0,2301,Chellie Pingree,Active,BUILDING,521187.2751,2770631554.4316,False
RI0010,J O PASTORE FB USPO,,F,1,2 EXCHANGE TERRACE,PROVIDENCE,RI,2903,41.824695,-71.413382,106717.02,,1940.0,4402,Seth Magaziner,Active,BUILDING,446705.4201,47671071250.920105,False
